ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|656ef3eb610970d3f94359e1f7719496|2024-04-29|21:09:10|1714439350|home|68.68|0|Koss, Hansen and Lueilwitz|31.601849|-115.073771
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ff494ca369427c3ec770ec5c1ffc907c|2024-05-21|15:00:20|1716318020|personal_care|33.78|0|Morissette-Schaefer|31.987423|-114.156954
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|63a53402ca935083eb815e68b7fd0de6|2024-05-23|20:07:47|1716509267|personal_care|141.70|0|Marvin-Lind|32.743328|-115.346251
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|12c6f06a97e59ee9ede669152db18d3b|2024-05-16|16:12:15|1715890335|kids_pets|11.44|0|Weber, Thiel and Hammes|33.546084|-115.019181
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|379baa7fdba1de7993d1ce1ce40932a8|2024-04-28|16:53:34|1714337614|home|26.98|0|Moore, Williamson and Emmerich|32.590168|-114.596828
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|70dcb5d3e28215589e5fb26456767150|2024-05-07|16:38:47|1715114327|home|55.07|0|Champlin and Sons|32.008264|-114.799353
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a0bcc28245a051fca0bc7bdf5aeec4e5|2024-03-12|15:34:29|1710272069|shopping_pos|68.79|0|Beier-Hyatt|32.059640|-114.116413
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3f42d2d9ba80c53e89672200c4e2c183|2024-05-18|15:04:28|1716059068|kids_pets|159.19|0|Rau-Robel|32.585283|-113.928827
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|e844de0bad08cd0c9cfc07ce9016b676|2024-03-03|16:17:37|1709500657|shopping_net|33.89|0|Schumm PLC|32.055947|-113.844192
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|79342a664932dd5f2af89748386d4a76|2024-03-06|21:07:52|1709777272|shopping_net|74.80|0|Reichert, Shanahan and Hayes|32.028287|-115.031926
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3731285e5c04acfc909af1917ea885ef|2024-04-08|12:56:24|1712595384|food_dining|9.06|0|Turner, Ziemann and Lehner|32.821543|-114.036186
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6097c4ed22160237fc1d7849e253a566|2024-05-24|19:05:20|1716591920|personal_care|4.87|0|Emmerich-Rau|31.979783|-115.351123
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d79a88b30095208fa409c8e4dab81fcf|2024-03-06|14:16:16|1709752576|shopping_net|75.20|0|Auer-West|32.023406|-115.092248
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|09748fc09c9396015d4e30c1e6705b1d|2024-05-07|20:29:30|1715128170|home|21.70|0|Jakubowski Inc|33.253668|-115.407646
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|24a3488cbf2687cddb83d0db8e662256|2024-05-03|12:52:37|1714755157|home|114.50|0|Beier and Sons|33.079706|-113.845891
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9abc19dec7a3986509eb53ffe2fb6b7f|2024-05-06|22:05:08|1715047508|home|32.32|0|Gulgowski LLC|31.606678|-114.572586
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c48d560fd8ccad55bed6f39aa5a0bf8a|2024-05-23|21:27:21|1716514041|personal_care|8.29|0|Bartoletti and Sons|32.312016|-114.283541
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a2a3b1376cd9642618258b3d6a7e33bd|2024-05-31|23:39:40|1717213180|travel|30.79|0|Hyatt-Blick|32.480673|-115.602771
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|043fea1d4deba163cd73d0c488732e03|2024-03-23|18:31:46|1711233106|shopping_pos|81.62|0|Douglas, Schneider and Turner|32.023703|-115.623055
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|e474b85fd85f0eee0e224aede58c5d3b|2024-03-06|16:54:49|1709762089|shopping_net|27.48|0|Kozey-Boehm|33.395109|-114.913178
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|1e8bf42930d64f5cf98baafef1d58fa4|2024-05-28|12:44:32|1716914672|personal_care|72.94|0|Kihn, Brakus and Goyette|31.814427|-114.069701
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7be95e52666c192fa52ffc3c010b8f81|2024-04-13|23:25:53|1713065153|food_dining|88.50|0|Leannon-Ward|32.216707|-114.074993
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|47570c7f9d30a3351190f0b1ef4b4424|2024-03-03|17:13:43|1709504023|shopping_net|132.18|0|Kuhic, Bins and Pfeffer|32.538347|-115.533151
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d3aeaea9f234529a334937a4af790e1f|2024-04-29|22:55:34|1714445734|home|3.48|0|Gulgowski LLC|33.457820|-115.064168
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|8b1409fbd730a80f6c4210ac2390da9f|2024-05-31|13:39:12|1717177152|travel|74.72|0|Hackett Group|33.281799|-115.604422
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|63d29afbd5235f57ea5eb7cc3973e7ad|2024-03-15|22:46:46|1710557206|shopping_pos|78.08|0|Nitzsche, Kessler and Wolff|32.738917|-113.779983
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3f7e166f35c04491d637ddd884be38bf|2024-03-04|13:08:05|1709575685|shopping_net|62.08|0|Little, Gutmann and Lynch|32.831500|-114.316171
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9075af2aaea4535e8f4280357e8b5ea3|2024-04-05|22:14:15|1712369655|entertainment|11.53|0|Klein Group|32.858661|-114.338546
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f5f36b51b04e6dc4b3dfd3b0051ed7c2|2024-05-04|12:41:43|1714840903|home|119.42|0|Botsford PLC|32.161708|-115.030922
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ae5da5c89d483b756e223fcb40a61b87|2024-05-30|23:31:22|1717126282|personal_care|107.29|0|Shanahan-Lehner|32.174497|-115.555308
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6d4e6791ddb3a27c0068333e78dc5b46|2024-03-31|15:27:01|1711913221|entertainment|39.09|0|Klein Group|32.804700|-114.970029
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ab9a82e6fdbcedcb309c73ccbbc929c3|2024-05-30|16:42:37|1717101757|personal_care|59.22|0|Osinski Inc|32.307923|-115.537497
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d1272e816cd211a766596a9321fce15c|2024-03-23|19:55:05|1711238105|shopping_pos|55.76|0|Pagac LLC|32.204884|-114.691316
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7d483ca7d23b98318b6320f272252c4d|2024-02-27|23:51:57|1709095917|misc_pos|49.44|0|Wintheiser, Dietrich and Schimmel|33.188723|-113.829939
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|126926449d4736402dec66d3d09c80e8|2024-05-28|21:27:38|1716946058|personal_care|12.02|0|Morissette-Schaefer|33.104790|-115.561965
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|54eecff3b7f677e08db9c20253e1d0e1|2024-03-23|22:12:10|1711246330|shopping_pos|44.36|0|Schuppe, Nolan and Hoeger|31.745666|-115.213768
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d17598ff43eedb6a372b6deb4175796d|2024-03-02|14:19:34|1709407174|shopping_net|8.55|0|Reichert, Huels and Hoppe|32.253919|-115.670057
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|17cc5bb8e15ac321c43502a7ee49eee0|2024-05-26|15:53:37|1716753217|personal_care|49.64|0|Sporer-Keebler|32.994394|-115.266272
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2819f042dc54a4ddf78a543291604dca|2024-04-07|17:48:47|1712526527|food_dining|36.42|0|Kihn-Fritsch|32.940567|-114.490219
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c69bfc4a3b09e359e0ec430d7e991176|2024-05-14|18:41:10|1715726470|kids_pets|18.53|0|Bernier and Sons|32.071257|-114.188517
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7d4ea8f1e8114dfe602d156db23f7110|2024-06-01|19:05:27|1717283127|travel|111.84|0|Lynch-Mohr|31.700163|-114.286799
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c2280be2b221ce53355263d0f2be96f4|2024-04-01|19:12:51|1712013171|entertainment|39.35|0|Hoppe, Harris and Bednar|32.504292|-115.046337
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2c3d7124620ef5dbb9f3dd02888ef4b0|2024-04-21|12:29:13|1713716953|health_fitness|31.81|0|Cormier LLC|32.557825|-114.199799
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|62e6a58cc0731bb7f90760cb8e0e1b38|2024-05-07|22:29:25|1715135365|home|29.31|0|Wuckert-Goldner|32.279285|-113.813912
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2163b52252f3c9360d1baeeabf18bc21|2024-05-26|18:57:23|1716764243|personal_care|45.43|0|Friesen-Ortiz|33.351673|-114.928036
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|75e36791fe4007ccac0bde14dc67cb4a|2024-05-05|22:02:51|1714960971|home|86.78|0|Bahringer, Bergnaum and Quitzon|33.158484|-115.365345
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5212fe8ab205d8af4c3892477244c85c|2024-02-26|18:23:57|1708989837|misc_pos|39.81|0|Kemmer-Buckridge|32.593262|-114.413510
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ade2ee9ed15b485a904a568d551c6145|2024-04-17|15:30:18|1713382218|health_fitness|34.62|0|Torphy-Kertzmann|33.524723|-114.893541
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|483e9ff96cae116682ff54c4c66eb30b|2024-03-26|13:25:39|1711473939|shopping_pos|100.05|0|Baumbach, Hodkiewicz and Walsh|31.598299|-114.145032
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|08caa4924f171c1ae70f204642dd35e3|2024-04-19|14:39:48|1713551988|health_fitness|105.66|0|Mueller, Gerhold and Mueller|31.804049|-114.891665
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7c844a750dc59d3137d409f39421e132|2024-03-31|15:41:58|1711914118|entertainment|130.82|0|Dibbert-Green|33.254152|-115.563833
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9f0ea5958935f9fedd082b73d5ecf520|2024-04-07|21:11:10|1712538670|food_dining|95.15|0|Lesch, D'Amore and Brown|32.902630|-114.639807
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|dd2a4c49fb6dec2c2af4ca92641235e9|2024-06-01|20:06:07|1717286767|travel|33.48|0|Tillman LLC|32.292768|-113.815730
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|df3b2aab2920d2a8c6ef030064c27933|2024-04-18|22:49:01|1713494941|health_fitness|2.82|0|Thompson-Gleason|32.428551|-115.080815
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9992dc837c96b0c4e07b89685a6ef887|2024-03-30|15:15:02|1711826102|entertainment|22.57|0|Nicolas, Hills and McGlynn|31.581916|-114.154492
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f089697fd4ccb7d96960c6a11e8e869e|2024-04-03|16:01:51|1712174511|entertainment|92.08|0|Grimes LLC|32.479803|-113.833604
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|aec414b3cbee5774c558413d06d1f043|2024-04-13|21:32:51|1713058371|food_dining|18.50|0|Hagenes, Kohler and Hoppe|31.672870|-114.498473
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3ea026d9fa0da588601e01896a6f69ba|2024-04-12|20:15:15|1712967315|food_dining|32.38|0|Bahringer-Streich|32.882461|-114.710750
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|95f88704618507fe48dd00f78e7197e3|2024-04-05|19:21:58|1712359318|entertainment|93.29|0|Schroeder, Hauck and Treutel|32.280399|-114.408438
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|16e6aa85fd08bccfc92eca024a8083be|2024-05-12|17:56:13|1715550973|kids_pets|7.20|0|Gleason and Sons|32.754693|-114.791542
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|0e2dc938738ed3af13b7b69cd2411716|2024-04-16|17:35:46|1713303346|health_fitness|77.45|0|Bahringer Group|31.718093|-115.333005
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ae89e00c84cc3377b351c98d3fa09924|2024-03-03|16:41:31|1709502091|shopping_net|108.36|0|Fisher-Schowalter|31.994944|-113.783995
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a18f7c70f01b47379eba09a9c5d78e46|2024-03-07|14:16:48|1709839008|shopping_net|8.72|0|Kuhic LLC|31.611357|-113.846157
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9d4a904cdda66abf156f66736858e769|2024-04-14|17:57:23|1713131843|food_dining|46.95|0|Lesch, D'Amore and Brown|31.647466|-114.181776
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|60654139ed8c1d4d2e5f338c3ecee408|2024-05-04|18:35:34|1714862134|home|106.16|0|Padberg-Sauer|31.639284|-115.624437
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4ad670a30c804037d6317101b3e39cf5|2024-04-06|17:47:49|1712440069|entertainment|74.92|0|Turcotte, McKenzie and Koss|33.396321|-114.182119
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|985ae77a3cba4fd20a0bb054d6a76d11|2024-05-26|23:29:34|1716780574|personal_care|170.25|0|Shanahan-Lehner|32.398596|-115.520606
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b3bc62ffb214d85ae9a8b151e91e3210|2024-05-16|14:05:27|1715882727|kids_pets|27.68|0|Hammes-Beatty|31.663510|-115.279602
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ccc57b999660a8212e4de11ed06f4de5|2024-04-18|17:59:26|1713477566|health_fitness|62.88|0|Bahringer Group|31.860999|-114.050584
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f8d4b845e8bd780528aca3018edfeb47|2024-05-17|17:45:00|1715982300|kids_pets|12.60|0|Hauck, Dietrich and Funk|32.612290|-114.598164
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|eebc7aa5d291d4abc963cae8541cf8d8|2024-03-02|23:00:15|1709438415|shopping_net|67.10|0|Goyette Inc|32.639294|-115.298452
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3c70ebd62fe54890e9b268f75c691c3d|2024-05-11|12:22:15|1715444535|kids_pets|134.98|0|Weimann-Lockman|32.125495|-113.765078
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|78b0853406735c845330e298e3ba6261|2024-04-20|19:45:36|1713656736|health_fitness|37.77|0|Kulas Group|32.344878|-115.483540
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f28a16a21d86774dbe1b5b8cebe769d8|2024-06-01|21:42:49|1717292569|travel|18.42|0|Tillman LLC|33.439941|-114.602975
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|dc7138de11e73b33791f027e9c8b351c|2024-03-16|19:02:48|1710630168|shopping_pos|154.42|0|Baumbach, Hodkiewicz and Walsh|31.791163|-113.778929
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|16d116d5ebe2af4948ec81d1aede8582|2024-05-03|15:42:19|1714765339|home|59.94|0|Skiles LLC|32.509664|-114.641386
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|068de8413c162a5a48d70c8680abe643|2024-03-19|23:05:48|1710903948|shopping_pos|80.46|0|Friesen Inc|32.268029|-114.657816
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f6a057925d274cba014fb6da45cbd2d0|2024-05-15|17:30:15|1715808615|kids_pets|36.14|0|Lubowitz-Walter|32.933503|-113.847507
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|8d05b9651e4925300d1b31d465a1f01b|2024-03-02|12:36:20|1709400980|shopping_net|186.02|0|Lemke-Gutmann|33.425327|-115.621208
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|97569a463df839426fe9f69633ad9fe7|2024-03-30|16:38:13|1711831093|entertainment|18.01|0|Turcotte, McKenzie and Koss|32.264435|-115.642331
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9b699f135ab30fc76abcc4d5ce00281f|2024-04-20|18:23:33|1713651813|health_fitness|79.01|0|Cormier LLC|32.745824|-115.044557
